Time	CellId	RNTI	BWPId	SINR(dB)
0.203286	1	1	0	-31.0229
0.208929	1	1	0	-29.9064
0.213929	1	1	0	-29.7393
0.214286	1	1	0	-30.4662
0.218929	1	1	0	-29.5445
0.219929	1	1	0	-29.4422
0.223286	1	1	0	-30.4228
0.224929	1	1	0	-29.4661
0.228929	1	1	0	-29.3248
0.229929	1	1	0	-29.5528
0.233929	1	1	0	-29.3685
0.234286	1	1	0	-30.3987
0.238929	1	1	0	-29.4879
0.239929	1	1	0	-29.6578
0.243286	1	1	0	-30.3965
0.244929	1	1	0	-29.5708
0.248929	1	1	0	-29.6486
0.249929	1	1	0	-29.4195
0.253929	1	1	0	-29.5831
0.254286	1	1	0	-30.3676
0.258929	1	1	0	-29.4605
0.259929	1	1	0	-29.2631
0.263286	1	1	0	-30.3968
0.264929	1	1	0	-29.3644
0.268929	1	1	0	-29.3732
0.269929	1	1	0	-29.5635
0.273929	1	1	0	-29.4898
0.274286	1	1	0	-30.453
0.278929	1	1	0	-29.6787
0.279929	1	1	0	-29.9349
0.283286	1	1	0	-30.4593
0.284929	1	1	0	-29.9684
0.288929	1	1	0	-29.9816
0.289929	1	1	0	-29.8907
0.293929	1	1	0	-29.9817
0.294286	1	1	0	-30.4907
0.298929	1	1	0	-29.8731
0.299929	1	1	0	-29.6071
0.304929	1	1	0	-29.5072
0.309929	1	1	0	-29.377
