Time	CellId	RNTI	BWPId	SINR(dB)
7.1427e-05	1	0	0	-50.7465
0.00507143	1	0	0	-47.9162
0.0100714	1	0	0	-47.9158
0.0150714	1	0	0	-47.9155
0.0200714	1	0	0	-47.9151
0.0240714	1	1	0	-47.9566
0.0250714	1	1	0	-47.9148
0.0300714	1	1	0	-47.9146
0.0350714	1	1	0	-47.9144
0.0400714	1	1	0	-47.9142
0.0450714	1	1	0	-47.914
0.0500714	1	1	0	-47.9139
0.0550714	1	1	0	-47.9138
0.0600714	1	1	0	-47.9137
0.0650714	1	1	0	-47.9136
0.0700714	1	1	0	-47.9135
0.0750714	1	1	0	-47.9135
0.0800714	1	1	0	-47.9135
0.0850714	1	1	0	-47.9135
0.0900714	1	1	0	-47.9135
0.0950714	1	1	0	-47.9135
0.100071	1	1	0	-47.9135
0.104071	1	1	0	-48.3579
0.105071	1	1	0	-48.8003
0.110071	1	1	0	-48.3928
0.115071	1	1	0	-48.6074
0.120071	1	1	0	-48.7763
0.125071	1	1	0	-48.3652
0.130071	1	1	0	-48.7812
0.135071	1	1	0	-48.7038
0.140071	1	1	0	-48.3222
0.145071	1	1	0	-49.0938
0.150071	1	1	0	-48.3149
0.155071	1	1	0	-48.6701
0.160071	1	1	0	-48.9463
0.165071	1	1	0	-48.1067
0.170071	1	1	0	-49.1789
0.175071	1	1	0	-48.3199
0.180071	1	1	0	-48.4919
0.184071	1	1	0	-48.2199
0.185071	1	1	0	-49.0217
0.190071	1	1	0	-48.0419
0.195071	1	1	0	-49.0111
0.200071	1	1	0	-48.4208
0.203071	1	1	0	-48.4745
0.205071	1	1	0	-48.33
0.208071	1	1	0	-48.2951
0.210071	1	1	0	-48.3406
0.213071	1	1	0	-48.3449
0.214071	1	1	0	-48.3626
0.215071	1	1	0	-48.3247
0.218071	1	1	0	-48.3767
0.219071	1	1	0	-48.3487
0.220071	1	1	0	-48.3122
0.223071	1	1	0	-48.3691
0.224071	1	1	0	-48.3231
0.225071	1	1	0	-48.3261
0.228071	1	1	0	-48.3356
0.229071	1	1	0	-48.317
0.230071	1	1	0	-48.3585
0.233071	1	1	0	-48.3103
0.234071	1	1	0	-48.3369
0.235071	1	1	0	-48.3769
0.238071	1	1	0	-48.3132
0.239071	1	1	0	-48.3581
0.240071	1	1	0	-48.3564
0.243071	1	1	0	-48.3317
0.244071	1	1	0	-48.3492
0.245071	1	1	0	-48.3063
0.248071	1	1	0	-48.3338
0.249071	1	1	0	-48.3054
0.250071	1	1	0	-48.2611
0.253071	1	1	0	-48.3018
0.254071	1	1	0	-48.2544
0.255071	1	1	0	-48.2476
0.258071	1	1	0	-48.2521
0.259071	1	1	0	-48.2295
0.260071	1	1	0	-48.2608
0.263071	1	1	0	-48.2191
0.264071	1	1	0	-48.2387
0.265071	1	1	0	-48.2719
0.268071	1	1	0	-48.2225
0.269071	1	1	0	-48.2597
0.270071	1	1	0	-48.2591
0.273071	1	1	0	-48.2494
0.274071	1	1	0	-48.2638
0.275071	1	1	0	-48.2312
0.278071	1	1	0	-48.2693
0.279071	1	1	0	-48.2464
0.280071	1	1	0	-48.2182
0.283071	1	1	0	-48.2651
0.284071	1	1	0	-48.2316
0.285071	1	1	0	-48.2403
0.288071	1	1	0	-48.2512
0.289071	1	1	0	-48.2462
0.290071	1	1	0	-48.2868
0.293071	1	1	0	-48.2569
0.294071	1	1	0	-48.2912
0.295071	1	1	0	-48.3247
0.298071	1	1	0	-48.2948
0.299071	1	1	0	-48.3382
0.300071	1	1	0	-48.3313
0.304071	1	1	0	-48.3558
0.305071	1	1	0	-48.3159
0.309071	1	1	0	-45.2308
0.310071	1	1	0	-45.2305
0.315071	1	1	0	-45.2369
0.320071	1	1	0	-45.2338
0.325071	1	1	0	-45.2215
0.330071	1	1	0	-45.2212
0.335071	1	1	0	-45.2319
0.340071	1	1	0	-45.234
0.344071	1	1	0	-45.2356
0.345071	1	1	0	-45.2299
0.350071	1	1	0	-45.2337
0.355071	1	1	0	-45.2361
0.360071	1	1	0	-45.2258
0.365071	1	1	0	-45.219
0.370071	1	1	0	-45.2279
0.375071	1	1	0	-45.2358
0.380071	1	1	0	-45.2319
0.385071	1	1	0	-45.2308
0.390071	1	1	0	-45.2356
0.395071	1	1	0	-45.2306
0.400071	1	1	0	-45.2199
0.405071	1	1	0	-45.223
0.410071	1	1	0	34.9682
0.415071	1	1	0	34.9332
0.420071	1	1	0	34.954
0.424071	1	1	0	34.9403
0.425071	1	1	0	34.9634
0.430071	1	1	0	34.9309
0.435071	1	1	0	34.9615
0.440071	1	1	0	34.9563
0.445071	1	1	0	34.9322
0.450071	1	1	0	34.9672
0.455071	1	1	0	34.9482
0.460071	1	1	0	34.9366
0.465071	1	1	0	34.9698
0.470071	1	1	0	34.9404
0.475071	1	1	0	34.9434
0.480071	1	1	0	34.9692
0.485071	1	1	0	34.9345
0.490071	1	1	0	34.9515
0.495071	1	1	0	34.9652
0.500071	1	1	0	34.9313
0.504071	1	1	0	34.9387
0.505071	1	1	0	34.9593
0.510071	1	1	0	34.9588
0.515071	1	1	0	-48.434
0.520071	1	1	0	-48.2405
0.525071	1	1	0	-48.6577
0.530071	1	1	0	-49.04
0.535071	1	1	0	-48.7172
0.540071	1	1	0	-48.2596
0.545071	1	1	0	-48.3863
0.550071	1	1	0	-48.9099
0.555071	1	1	0	-48.9632
0.560071	1	1	0	-48.4502
