Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.226929	1	0	1	-202.47
0.226929	1	0	10	-205.56
0.234857	1	0	2	-199.31
0.235929	1	0	10	-205.56
0.235929	1	0	9	-202.094
0.235929	1	0	8	-202.144
0.235929	1	0	7	-200.968
0.235929	1	0	6	-204.883
0.235929	1	0	5	-199.668
0.235929	1	0	4	-202.788
0.235929	1	0	3	-201.133
0.235929	1	0	1	-202.47
0.235929	1	0	2	-199.31
0.236929	1	0	10	-205.56
0.236929	1	0	9	-202.094
0.236929	1	0	8	-202.144
0.236929	1	0	7	-200.968
0.236929	1	0	6	-204.883
0.236929	1	0	5	-199.668
0.236929	1	0	4	-202.788
0.236929	1	0	3	-201.133
0.236929	1	0	1	-202.47
0.236929	1	0	2	-199.31
0.245929	1	0	10	-205.56
0.245929	1	0	9	-202.094
0.245929	1	0	8	-202.144
0.245929	1	0	7	-200.968
0.245929	1	0	6	-204.883
0.245929	1	0	5	-199.668
0.245929	1	0	4	-202.788
0.245929	1	0	3	-201.133
0.245929	1	0	2	-199.31
0.245929	1	0	1	-202.47
0.246929	1	0	10	-205.56
0.246929	1	0	9	-202.094
0.246929	1	0	8	-202.144
0.246929	1	0	7	-200.968
0.246929	1	0	6	-204.883
0.246929	1	0	5	-199.668
0.246929	1	0	4	-202.788
0.246929	1	0	3	-201.133
0.246929	1	0	2	-199.31
0.246929	1	0	1	-202.47
0.252857	1	0	5	-199.668
0.255929	1	0	10	-205.56
0.255929	1	0	9	-202.094
0.255929	1	0	8	-202.144
0.255929	1	0	7	-200.968
0.255929	1	0	6	-204.883
0.255929	1	0	5	-199.668
0.255929	1	0	4	-202.788
0.255929	1	0	3	-201.133
0.255929	1	0	2	-199.31
0.255929	1	0	1	-202.47
0.256929	1	0	10	-205.56
0.256929	1	0	9	-202.094
0.256929	1	0	8	-202.144
0.256929	1	0	7	-200.968
0.256929	1	0	6	-204.883
0.256929	1	0	5	-199.668
0.256929	1	0	4	-202.788
0.256929	1	0	3	-201.133
0.256929	1	0	2	-199.31
0.256929	1	0	1	-202.47
0.264857	1	0	8	-202.144
0.265929	1	0	10	-205.56
0.265929	1	0	9	-202.094
0.265929	1	0	7	-200.968
0.265929	1	0	6	-204.883
0.265929	1	0	5	-199.668
0.265929	1	0	4	-202.788
0.265929	1	0	3	-201.133
0.265929	1	0	2	-199.31
0.265929	1	0	1	-202.47
0.265929	1	0	8	-202.144
0.266857	1	0	1	-202.47
0.266929	1	0	10	-205.56
0.266929	1	0	9	-202.094
0.266929	1	0	7	-200.968
0.266929	1	0	6	-204.883
0.266929	1	0	5	-199.668
0.266929	1	0	4	-202.788
0.266929	1	0	3	-201.133
0.266929	1	0	2	-199.31
0.266929	1	0	8	-202.144
0.266929	1	0	1	-202.47
0.267857	1	0	4	-202.788
0.270857	1	0	9	-202.094
0.275857	1	0	7	-200.968
0.275929	1	0	10	-205.56
0.275929	1	0	9	-202.094
0.275929	1	0	8	-202.144
0.275929	1	0	6	-204.883
0.275929	1	0	5	-199.668
0.275929	1	0	4	-202.788
0.275929	1	0	3	-201.133
0.275929	1	0	2	-199.31
0.275929	1	0	1	-202.47
0.276929	1	0	10	-205.56
0.276929	1	0	9	-202.094
0.276929	1	0	8	-202.144
0.276929	1	0	6	-204.883
0.276929	1	0	5	-199.668
0.276929	1	0	4	-202.788
0.276929	1	0	3	-201.133
0.276929	1	0	2	-199.31
0.276929	1	0	1	-202.47
0.276929	1	0	7	-200.968
0.285929	1	0	10	-205.56
0.285929	1	0	9	-202.094
0.285929	1	0	8	-202.144
0.285929	1	0	7	-200.968
0.285929	1	0	6	-204.883
0.285929	1	0	5	-199.668
0.285929	1	0	4	-202.788
0.285929	1	0	3	-201.133
0.285929	1	0	2	-199.31
0.285929	1	0	1	-202.47
0.286857	1	0	6	-204.883
0.286929	1	0	10	-205.56
0.286929	1	0	9	-202.094
0.286929	1	0	8	-202.144
0.286929	1	0	7	-200.968
0.286929	1	0	5	-199.668
0.286929	1	0	4	-202.788
0.286929	1	0	3	-201.133
0.286929	1	0	2	-199.31
0.286929	1	0	1	-202.47
0.286929	1	0	6	-204.883
0.294857	1	0	3	-201.133
0.295929	1	0	10	-205.56
0.295929	1	0	9	-202.094
0.295929	1	0	8	-202.144
0.295929	1	0	7	-200.968
0.295929	1	0	6	-204.883
0.295929	1	0	5	-199.668
0.295929	1	0	4	-202.788
0.295929	1	0	2	-199.31
0.295929	1	0	1	-202.47
0.295929	1	0	3	-201.133
0.296929	1	0	10	-205.56
0.296929	1	0	9	-202.094
0.296929	1	0	8	-202.144
0.296929	1	0	7	-200.968
0.296929	1	0	6	-204.883
0.296929	1	0	5	-199.668
0.296929	1	0	4	-202.788
0.296929	1	0	2	-199.31
0.296929	1	0	1	-202.47
0.296929	1	0	3	-201.133
0.306857	1	0	10	-205.56
0.314857	1	0	2	-199.31
0.332857	1	0	5	-199.668
0.344857	1	0	8	-202.144
0.346857	1	0	1	-202.47
0.347857	1	0	4	-202.788
0.350857	1	0	9	-202.094
0.355857	1	0	7	-200.968
0.366857	1	0	6	-204.883
0.374857	1	0	3	-201.133
0.386857	1	0	10	-205.56
0.394857	1	0	2	-199.31
0.412857	1	0	5	-199.668
0.424857	1	0	8	-202.144
0.426857	1	0	1	-202.47
0.427857	1	0	4	-202.788
0.430857	1	0	9	-202.094
0.435857	1	0	7	-200.968
0.446857	1	0	6	-204.883
0.454857	1	0	3	-201.133
0.466857	1	0	10	-205.56
0.474857	1	0	2	-199.31
0.492857	1	0	5	-199.668
0.504857	1	0	8	-202.144
0.506857	1	0	1	-202.47
0.507857	1	0	4	-202.788
0.510857	1	0	9	-202.094
0.515857	1	0	7	-200.968
0.526857	1	0	6	-204.883
0.534857	1	0	3	-201.133
0.546857	1	0	10	-205.56
0.554857	1	0	2	-199.31
0.572857	1	0	5	-199.668
0.584857	1	0	8	-202.144
0.586857	1	0	1	-202.47
0.587857	1	0	4	-202.788
0.590857	1	0	9	-202.094
0.595857	1	0	7	-200.968
0.606857	1	0	6	-204.883
0.614857	1	0	3	-201.133
0.626857	1	0	10	-205.56
0.634857	1	0	2	-199.31
0.652857	1	0	5	-199.668
0.664857	1	0	8	-202.144
0.666857	1	0	1	-202.47
0.667857	1	0	4	-202.788
0.670857	1	0	9	-202.094
0.675857	1	0	7	-200.968
0.686857	1	0	6	-204.883
0.694857	1	0	3	-201.133
0.706857	1	0	10	-205.56
0.714857	1	0	2	-199.31
0.732857	1	0	5	-199.668
0.744857	1	0	8	-202.144
0.746857	1	0	1	-202.47
0.747857	1	0	4	-202.788
0.750857	1	0	9	-202.094
0.755857	1	0	7	-200.968
0.766857	1	0	6	-204.883
0.774857	1	0	3	-201.133
0.786857	1	0	10	-205.56
0.794857	1	0	2	-199.31
0.812857	1	0	5	-199.668
0.824857	1	0	8	-202.144
0.826857	1	0	1	-202.47
0.827857	1	0	4	-202.788
0.830857	1	0	9	-202.094
0.835857	1	0	7	-200.968
0.846857	1	0	6	-204.883
0.854857	1	0	3	-201.133
0.866857	1	0	10	-205.56
0.874857	1	0	2	-199.31
0.892857	1	0	5	-199.668
0.904857	1	0	8	-202.144
0.906857	1	0	1	-202.47
0.907857	1	0	4	-202.788
0.910857	1	0	9	-202.094
0.915857	1	0	7	-200.968
0.926857	1	0	6	-204.883
0.934857	1	0	3	-201.133
0.946857	1	0	10	-205.56
0.954857	1	0	2	-199.31
0.972857	1	0	5	-199.668
0.984857	1	0	8	-202.144
0.986857	1	0	1	-202.47
0.987857	1	0	4	-202.788
0.990857	1	0	9	-202.094
0.995857	1	0	7	-200.968
1.00686	1	0	6	-205.416
1.01486	1	0	3	-202.684
1.02686	1	0	10	-204.031
1.03486	1	0	2	-200.159
1.05286	1	0	5	-197.84
1.06486	1	0	8	-201.833
1.06686	1	0	1	-199.008
1.06786	1	0	4	-201.211
1.07086	1	0	9	-205.339
1.07586	1	0	7	-197.69
1.08686	1	0	6	-205.416
1.09486	1	0	3	-202.684
1.10686	1	0	10	-204.031
1.11486	1	0	2	-200.159
1.13286	1	0	5	-197.84
1.14486	1	0	8	-201.833
1.14686	1	0	1	-199.008
1.14786	1	0	4	-201.211
1.15086	1	0	9	-205.339
1.15586	1	0	7	-197.69
1.16686	1	0	6	-205.416
1.17486	1	0	3	-202.684
1.18686	1	0	10	-204.031
1.19486	1	0	2	-200.159
1.21286	1	0	5	-197.84
1.22486	1	0	8	-201.833
1.22686	1	0	1	-199.008
1.22786	1	0	4	-201.211
1.23086	1	0	9	-205.339
1.23586	1	0	7	-197.69
1.24686	1	0	6	-205.416
1.25486	1	0	3	-202.684
1.26686	1	0	10	-204.031
1.27486	1	0	2	-200.159
1.29286	1	0	5	-197.84
1.30486	1	0	8	-201.833
1.30686	1	0	1	-199.008
1.30786	1	0	4	-201.211
1.31086	1	0	9	-205.339
1.31586	1	0	7	-197.69
1.32686	1	0	6	-205.416
1.33486	1	0	3	-202.684
1.34686	1	0	10	-204.031
1.35486	1	0	2	-200.159
1.37286	1	0	5	-197.84
1.38486	1	0	8	-201.833
1.38686	1	0	1	-199.008
1.38786	1	0	4	-201.211
1.39086	1	0	9	-205.339
1.39586	1	0	7	-197.69
1.40686	1	0	6	-205.416
1.41486	1	0	3	-202.684
1.42686	1	0	10	-204.031
1.43486	1	0	2	-200.159
1.45286	1	0	5	-197.84
1.46486	1	0	8	-201.833
1.46686	1	0	1	-199.008
1.46786	1	0	4	-201.211
1.47086	1	0	9	-205.339
1.47586	1	0	7	-197.69
1.48686	1	0	6	-205.416
1.49486	1	0	3	-202.684
1.50686	1	0	10	-204.031
1.51486	1	0	2	-200.159
1.53286	1	0	5	-197.84
1.54486	1	0	8	-201.833
1.54686	1	0	1	-199.008
1.54786	1	0	4	-201.211
1.55086	1	0	9	-205.339
1.55586	1	0	7	-197.69
1.56686	1	0	6	-205.416
1.57486	1	0	3	-202.684
1.58686	1	0	10	-204.031
1.59486	1	0	2	-200.159
1.61286	1	0	5	-197.84
1.62486	1	0	8	-201.833
1.62686	1	0	1	-199.008
1.62786	1	0	4	-201.211
1.63086	1	0	9	-205.339
1.63586	1	0	7	-197.69
1.64686	1	0	6	-205.416
1.65486	1	0	3	-202.684
1.66686	1	0	10	-204.031
1.67486	1	0	2	-200.159
1.69286	1	0	5	-197.84
1.70486	1	0	8	-201.833
1.70686	1	0	1	-199.008
1.70786	1	0	4	-201.211
1.71086	1	0	9	-205.339
1.71586	1	0	7	-197.69
1.72686	1	0	6	-205.416
1.73486	1	0	3	-202.684
1.74686	1	0	10	-204.031
1.75486	1	0	2	-200.159
1.77286	1	0	5	-197.84
1.78486	1	0	8	-201.833
1.78686	1	0	1	-199.008
1.78786	1	0	4	-201.211
1.79086	1	0	9	-205.339
1.79586	1	0	7	-197.69
1.80686	1	0	6	-205.416
1.81486	1	0	3	-202.684
1.82686	1	0	10	-204.031
1.83486	1	0	2	-200.159
1.85286	1	0	5	-197.84
1.86486	1	0	8	-201.833
1.86686	1	0	1	-199.008
1.86786	1	0	4	-201.211
1.87086	1	0	9	-205.339
1.87586	1	0	7	-197.69
1.88686	1	0	6	-205.416
1.89486	1	0	3	-202.684
1.90686	1	0	10	-204.031
1.91486	1	0	2	-200.159
1.93286	1	0	5	-197.84
1.94486	1	0	8	-201.833
1.94686	1	0	1	-199.008
1.94786	1	0	4	-201.211
1.95086	1	0	9	-205.339
1.95586	1	0	7	-197.69
1.96686	1	0	6	-205.416
1.97486	1	0	3	-202.684
1.98686	1	0	10	-204.031
1.99486	1	0	2	-200.159
