Time	CellId	RNTI	BWPId	SINR(dB)
7.1427e-05	1	0	0	26.8035
7.1427e-05	1	0	0	26.6802
7.1427e-05	1	0	0	33.8278
7.1427e-05	1	0	0	19.457
7.1427e-05	1	0	0	31.4536
7.1427e-05	1	0	0	21.1709
7.1427e-05	1	0	0	21.2406
7.1427e-05	1	0	0	31.0248
7.1427e-05	1	0	0	23.644
7.1427e-05	1	0	0	27.6191
0.00507143	1	0	0	27.3121
0.00507143	1	0	0	29.7421
0.00507143	1	0	0	31.7461
0.00507143	1	0	0	19.5814
0.00507143	1	0	0	31.4044
0.00507143	1	0	0	13.147
0.00507143	1	0	0	23.8917
0.00507143	1	0	0	28.7066
0.00507143	1	0	0	22.2021
0.00507143	1	0	0	22.904
0.0100714	1	0	0	27.3121
0.0100714	1	0	0	29.7338
0.0100714	1	0	0	31.6836
0.0100714	1	0	0	19.5098
0.0100714	1	0	0	31.4097
0.0100714	1	0	0	14.0592
0.0100714	1	0	0	24.2076
0.0100714	1	0	0	28.7111
0.0100714	1	0	0	22.2219
0.0100714	1	0	0	22.904
0.0150714	1	0	0	27.3121
0.0150714	1	0	0	29.7313
0.0150714	1	0	0	31.6359
0.0150714	1	0	0	19.5033
0.0150714	1	0	0	31.4034
0.0150714	1	0	0	13.5059
0.0150714	1	0	0	23.8926
0.0150714	1	0	0	28.7176
0.0150714	1	0	0	22.239
0.0150714	1	0	0	22.904
0.0200714	1	0	0	27.3121
0.0200714	1	0	0	29.7326
0.0200714	1	0	0	31.6301
0.0200714	1	0	0	19.5391
0.0200714	1	0	0	31.408
0.0200714	1	0	0	13.6298
0.0200714	1	0	0	24.0207
0.0200714	1	0	0	28.7252
0.0200714	1	0	0	22.2404
0.0200714	1	0	0	22.904
0.0220714	1	1	0	27.3121
0.0220714	1	2	0	29.7259
0.0220714	1	3	0	31.7408
0.0220714	1	4	0	19.6173
0.0220714	1	5	0	31.4091
0.0220714	1	6	0	14.0995
0.0220714	1	7	0	24.1765
0.0220714	1	8	0	28.7331
0.0220714	1	9	0	22.1948
0.0220714	1	10	0	22.904
0.0240714	1	1	0	27.3121
0.0240714	1	2	0	29.6834
0.0240714	1	3	0	31.758
0.0240714	1	4	0	19.6316
0.0240714	1	5	0	31.4016
0.0240714	1	6	0	13.1239
0.0240714	1	7	0	23.8468
0.0240714	1	8	0	28.709
0.0240714	1	9	0	22.2418
0.0240714	1	10	0	22.904
0.0250714	1	1	0	27.3121
0.0250714	1	2	0	29.7308
0.0250714	1	3	0	31.6694
0.0250714	1	4	0	19.4782
0.0250714	1	5	0	31.4094
0.0250714	1	6	0	13.9703
0.0250714	1	7	0	24.1596
0.0250714	1	8	0	28.7328
0.0250714	1	9	0	22.225
0.0250714	1	10	0	22.904
0.0280714	1	1	0	27.3121
0.0280714	1	2	0	29.6893
0.0280714	1	3	0	31.7657
0.0280714	1	4	0	19.4677
0.0280714	1	5	0	31.4095
0.0280714	1	6	0	13.8021
0.0280714	1	7	0	24.1397
0.0280714	1	8	0	28.7056
0.0280714	1	9	0	22.2368
0.0280714	1	10	0	22.904
0.0300714	1	1	0	27.3121
0.0300714	1	2	0	29.7224
0.0300714	1	3	0	31.7315
0.0300714	1	4	0	19.4565
0.0300714	1	5	0	31.4022
0.0300714	1	6	0	13.2051
0.0300714	1	7	0	23.8362
0.0300714	1	8	0	28.739
0.0300714	1	9	0	22.2046
0.0300714	1	10	0	22.904
0.0330714	1	1	0	27.3121
0.0330714	1	2	0	29.6904
