% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
0.018	1	0	0	10	2	2	0	3	1	0	1	0	0	461
0.018	1	0	0	9	2	2	0	4	1	0	1	0	0	461
0.018	1	0	0	8	2	2	0	5	1	0	1	0	0	461
0.018	1	0	0	7	2	2	0	6	1	0	1	0	0	461
0.018	1	0	0	6	2	2	0	7	1	0	1	0	0	461
0.018	1	0	0	5	2	2	0	8	1	0	1	0	0	461
0.018	1	0	0	4	2	2	0	9	1	0	1	0	0	461
0.018	1	0	0	3	2	2	0	10	1	0	1	0	0	461
0.018	1	0	0	2	2	2	0	11	1	0	1	0	0	461
0.018	1	0	0	1	2	2	0	12	1	0	1	0	0	461
