Time	CellId	RNTI	BWPId	SINR(dB)
7.1427e-05	1	0	0	-5.90519
0.00507143	1	0	0	-4.28105
0.0100714	1	0	0	-4.2805
0.0150714	1	0	0	-4.28002
0.0200714	1	0	0	-4.27959
0.0240714	1	1	0	-4.3432
0.0250714	1	1	0	-4.27922
0.0300714	1	1	0	-4.27889
0.0350714	1	1	0	-4.27862
0.0400714	1	1	0	-4.27838
0.0450714	1	1	0	-4.27819
0.0500714	1	1	0	-4.27804
0.0550714	1	1	0	-4.27793
0.0600714	1	1	0	-4.27784
0.0650714	1	1	0	-4.27779
0.0700714	1	1	0	-4.27776
0.0750714	1	1	0	-4.27776
0.0800714	1	1	0	-4.27778
0.0850714	1	1	0	-4.27782
0.0900714	1	1	0	-4.27788
0.0950714	1	1	0	-4.27795
0.100071	1	1	0	-4.27803
0.104071	1	1	0	-4.01814
0.105071	1	1	0	-4.09635
0.110071	1	1	0	-4.16059
0.115071	1	1	0	-3.84079
0.120071	1	1	0	-4.57451
0.125071	1	1	0	-3.7593
0.130071	1	1	0	-4.29056
0.135071	1	1	0	-4.44188
0.140071	1	1	0	-3.53669
0.145071	1	1	0	-5.0643
0.150071	1	1	0	-3.52432
0.155071	1	1	0	-4.32315
0.160071	1	1	0	-4.47543
0.165071	1	1	0	-3.35547
0.170071	1	1	0	-5.05415
0.175071	1	1	0	-3.42467
0.180071	1	1	0	-4.19345
0.184071	1	1	0	-3.78054
0.185071	1	1	0	-4.31614
0.190071	1	1	0	-3.40788
0.195071	1	1	0	-4.65463
0.200071	1	1	0	-3.5826
0.203071	1	1	0	-4.1924
0.205071	1	1	0	-3.80114
0.210071	1	1	0	-3.77693
0.213071	1	1	0	-3.8091
0.215071	1	1	0	-3.77179
0.220071	1	1	0	-3.79059
0.223071	1	1	0	-3.68355
0.225071	1	1	0	-3.79584
0.230071	1	1	0	-3.7457
0.233071	1	1	0	-3.69367
0.235071	1	1	0	-3.64414
0.240071	1	1	0	-3.54595
0.243071	1	1	0	-3.67138
0.245071	1	1	0	-3.50946
0.250071	1	1	0	-3.54781
0.253071	1	1	0	-3.51144
0.255071	1	1	0	-3.61957
0.260071	1	1	0	-3.66473
0.263071	1	1	0	-3.56542
0.264071	1	1	0	-3.66425
0.265071	1	1	0	-3.65906
0.270071	1	1	0	-3.63379
0.273071	1	1	0	-3.72157
0.275071	1	1	0	-3.63859
0.280071	1	1	0	-3.69083
0.283071	1	1	0	-3.74121
0.285071	1	1	0	-3.76066
0.290071	1	1	0	-3.80209
0.293071	1	1	0	-3.80354
0.295071	1	1	0	-3.80004
0.300071	1	1	0	-3.78276
0.305071	1	1	0	-3.78498
0.310071	1	1	0	-2.40524
0.315071	1	1	0	-2.41512
0.320071	1	1	0	-2.38333
0.325071	1	1	0	-2.4026
0.330071	1	1	0	-2.41438
0.335071	1	1	0	-2.38678
0.340071	1	1	0	-2.40189
0.344071	1	1	0	-2.40719
0.345071	1	1	0	-2.40773
0.350071	1	1	0	-2.38894
0.355071	1	1	0	-2.40749
0.360071	1	1	0	-2.4028
0.365071	1	1	0	-2.38627
0.370071	1	1	0	-2.41381
0.375071	1	1	0	-2.40444
0.380071	1	1	0	-2.38268
0.385071	1	1	0	-2.41342
0.390071	1	1	0	-2.40743
0.395071	1	1	0	-2.38397
0.400071	1	1	0	-2.40888
0.405071	1	1	0	-2.40459
0.410071	1	1	0	-2.38899
0.415071	1	1	0	-1.59684
0.420071	1	1	0	-1.61457
0.424071	1	1	0	-1.89194
0.425071	1	1	0	-1.71325
0.430071	1	1	0	-1.85972
0.435071	1	1	0	-1.9108
0.440071	1	1	0	-1.75847
0.445071	1	1	0	-1.61639
0.450071	1	1	0	-1.58966
0.455071	1	1	0	-1.67784
0.460071	1	1	0	-1.86683
0.465071	1	1	0	-1.91981
0.470071	1	1	0	-1.77618
0.475071	1	1	0	-1.63503
0.480071	1	1	0	-1.56966
0.485071	1	1	0	-1.66482
0.490071	1	1	0	-1.86521
0.495071	1	1	0	-1.90738
0.500071	1	1	0	-1.79619
0.504071	1	1	0	-1.57071
0.505071	1	1	0	-1.65438
0.510071	1	1	0	-1.5633
0.515071	1	1	0	-1.66375
0.520071	1	1	0	-4.59715
0.525071	1	1	0	-4.9122
0.530071	1	1	0	-5.18804
0.535071	1	1	0	-4.94861
0.540071	1	1	0	-4.60914
0.545071	1	1	0	-4.70911
0.550071	1	1	0	-5.09626
0.555071	1	1	0	-5.12991
0.560071	1	1	0	-4.75066
0.565071	1	1	0	-4.59384
0.570071	1	1	0	-4.90038
0.575071	1	1	0	-5.18713
0.580071	1	1	0	-4.95821
0.584071	1	1	0	-4.99917
0.585071	1	1	0	-4.6126
0.590071	1	1	0	-4.70306
0.595071	1	1	0	-5.09128
0.600071	1	1	0	-5.13331
0.605071	1	1	0	-4.75474
