Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.56	1	0	1	-201.825
0.565	1	0	1	-201.825
0.57	1	0	1	-201.825
0.575	1	0	1	-201.825
0.58	1	0	1	-201.825
0.584	1	0	1	-201.825
0.585	1	0	1	-201.825
0.59	1	0	1	-201.825
0.595	1	0	1	-201.825
0.6	1	0	1	-201.825
0.605	1	0	1	-201.825
0.61	1	0	1	-201.825
0.615	1	0	1	-201.825
0.62	1	0	1	-201.825
0.625	1	0	1	-201.825
0.63	1	0	1	-201.825
0.635	1	0	1	-201.825
0.64	1	0	1	-201.825
0.645	1	0	1	-201.825
0.65	1	0	1	-201.825
0.655	1	0	1	-201.825
0.66	1	0	1	-201.825
0.664	1	0	1	-201.825
0.665	1	0	1	-201.825
0.67	1	0	1	-201.825
0.675	1	0	1	-201.825
0.68	1	0	1	-201.825
0.685	1	0	1	-201.825
0.69	1	0	1	-201.825
0.695	1	0	1	-201.825
0.7	1	0	1	-201.825
0.705	1	0	1	-201.825
0.71	1	0	1	-201.825
0.715	1	0	1	-201.825
0.72	1	0	1	-201.825
0.725	1	0	1	-201.825
0.73	1	0	1	-201.825
0.735	1	0	1	-201.825
0.74	1	0	1	-201.825
0.744	1	0	1	-201.825
0.745	1	0	1	-201.825
0.75	1	0	1	-201.825
0.755	1	0	1	-201.825
0.76	1	0	1	-201.825
0.765	1	0	1	-201.825
0.77	1	0	1	-201.825
0.775	1	0	1	-201.825
0.78	1	0	1	-201.825
0.785	1	0	1	-201.825
0.79	1	0	1	-201.825
0.795	1	0	1	-201.825
0.8	1	0	1	-201.825
0.805	1	0	1	-201.825
0.81	1	0	1	-201.825
0.815	1	0	1	-201.825
0.82	1	0	1	-201.825
0.824	1	0	1	-201.825
0.825	1	0	1	-201.825
0.83	1	0	1	-201.825
0.835	1	0	1	-201.825
0.84	1	0	1	-201.825
0.845	1	0	1	-201.825
0.85	1	0	1	-201.825
0.855	1	0	1	-201.825
0.86	1	0	1	-201.825
0.865	1	0	1	-201.825
0.87	1	0	1	-201.825
0.875	1	0	1	-201.825
0.88	1	0	1	-201.825
0.885	1	0	1	-201.825
0.89	1	0	1	-201.825
0.895	1	0	1	-201.825
0.9	1	0	1	-201.825
0.904	1	0	1	-201.825
0.905	1	0	1	-201.825
0.91	1	0	1	-201.825
0.915	1	0	1	-201.825
0.92	1	0	1	-201.825
0.925	1	0	1	-201.825
0.93	1	0	1	-201.825
0.935	1	0	1	-201.825
0.94	1	0	1	-201.825
0.945	1	0	1	-201.825
0.95	1	0	1	-201.825
0.955	1	0	1	-201.825
0.96	1	0	1	-201.825
0.965	1	0	1	-201.825
0.97	1	0	1	-201.825
0.975	1	0	1	-201.825
0.98	1	0	1	-201.825
0.984	1	0	1	-201.825
0.985	1	0	1	-201.825
0.99	1	0	1	-201.825
0.995	1	0	1	-201.825
1	1	0	1	-199.513
1.005	1	0	1	-199.513
1.01	1	0	1	-199.513
1.015	1	0	1	-199.513
1.02	1	0	1	-199.513
1.025	1	0	1	-199.513
1.03	1	0	1	-199.513
1.035	1	0	1	-199.513
1.04	1	0	1	-199.513
1.045	1	0	1	-199.513
1.05	1	0	1	-199.513
1.055	1	0	1	-199.513
1.06	1	0	1	-199.513
1.064	1	0	1	-199.513
1.065	1	0	1	-199.513
1.07	1	0	1	-199.513
1.075	1	0	1	-199.513
1.08	1	0	1	-199.513
1.085	1	0	1	-199.513
1.09	1	0	1	-199.513
1.095	1	0	1	-199.513
1.1	1	0	1	-199.513
1.105	1	0	1	-199.513
1.11	1	0	1	-199.513
1.115	1	0	1	-199.513
1.12	1	0	1	-199.513
1.125	1	0	1	-199.513
1.13	1	0	1	-199.513
1.135	1	0	1	-199.513
1.14	1	0	1	-199.513
1.144	1	0	1	-199.513
1.145	1	0	1	-199.513
1.15	1	0	1	-199.513
1.155	1	0	1	-199.513
1.16	1	0	1	-199.513
1.165	1	0	1	-199.513
1.17	1	0	1	-199.513
1.175	1	0	1	-199.513
1.18	1	0	1	-199.513
1.185	1	0	1	-199.513
1.19	1	0	1	-199.513
1.195	1	0	1	-199.513
1.2	1	0	1	-199.513
1.205	1	0	1	-199.513
1.21	1	0	1	-199.513
1.215	1	0	1	-199.513
1.22	1	0	1	-199.513
1.224	1	0	1	-199.513
1.225	1	0	1	-199.513
1.23	1	0	1	-199.513
1.235	1	0	1	-199.513
1.24	1	0	1	-199.513
1.245	1	0	1	-199.513
1.25	1	0	1	-199.513
1.255	1	0	1	-199.513
1.26	1	0	1	-199.513
1.265	1	0	1	-199.513
1.27	1	0	1	-199.513
1.275	1	0	1	-199.513
1.28	1	0	1	-199.513
1.285	1	0	1	-199.513
1.29	1	0	1	-199.513
1.295	1	0	1	-199.513
1.3	1	0	1	-199.513
1.304	1	0	1	-199.513
1.305	1	0	1	-199.513
1.31	1	0	1	-199.513
1.315	1	0	1	-199.513
1.32	1	0	1	-199.513
1.325	1	0	1	-199.513
1.33	1	0	1	-199.513
1.335	1	0	1	-199.513
1.34	1	0	1	-199.513
1.345	1	0	1	-199.513
1.35	1	0	1	-199.513
1.355	1	0	1	-199.513
1.36	1	0	1	-199.513
1.365	1	0	1	-199.513
1.37	1	0	1	-199.513
1.375	1	0	1	-199.513
1.38	1	0	1	-199.513
1.384	1	0	1	-199.513
1.385	1	0	1	-199.513
1.39	1	0	1	-199.513
1.395	1	0	1	-199.513
1.4	1	0	1	-199.513
1.405	1	0	1	-199.513
1.41	1	0	1	-199.513
1.415	1	0	1	-199.513
1.42	1	0	1	-199.513
1.425	1	0	1	-199.513
1.43	1	0	1	-199.513
1.435	1	0	1	-199.513
1.44	1	0	1	-199.513
1.445	1	0	1	-199.513
1.45	1	0	1	-199.513
1.455	1	0	1	-199.513
1.46	1	0	1	-199.513
1.464	1	0	1	-199.513
1.465	1	0	1	-199.513
1.47	1	0	1	-199.513
1.475	1	0	1	-199.513
1.48	1	0	1	-199.513
1.485	1	0	1	-199.513
1.49	1	0	1	-199.513
1.495	1	0	1	-199.513
1.5	1	0	1	-199.513
1.505	1	0	1	-199.513
1.51	1	0	1	-199.513
1.515	1	0	1	-199.513
1.52	1	0	1	-199.513
1.525	1	0	1	-199.513
1.53	1	0	1	-199.513
1.535	1	0	1	-199.513
1.54	1	0	1	-199.513
1.544	1	0	1	-199.513
1.545	1	0	1	-199.513
1.55	1	0	1	-199.513
1.555	1	0	1	-199.513
1.56	1	0	1	-199.513
1.565	1	0	1	-199.513
1.57	1	0	1	-199.513
1.575	1	0	1	-199.513
1.58	1	0	1	-199.513
1.585	1	0	1	-199.513
1.59	1	0	1	-199.513
1.595	1	0	1	-199.513
1.6	1	0	1	-199.513
1.605	1	0	1	-199.513
1.61	1	0	1	-199.513
1.615	1	0	1	-199.513
1.62	1	0	1	-199.513
1.624	1	0	1	-199.513
1.625	1	0	1	-199.513
1.63	1	0	1	-199.513
1.635	1	0	1	-199.513
1.64	1	0	1	-199.513
1.645	1	0	1	-199.513
1.65	1	0	1	-199.513
1.655	1	0	1	-199.513
1.66	1	0	1	-199.513
1.665	1	0	1	-199.513
1.67	1	0	1	-199.513
1.675	1	0	1	-199.513
1.68	1	0	1	-199.513
1.685	1	0	1	-199.513
1.69	1	0	1	-199.513
1.695	1	0	1	-199.513
1.7	1	0	1	-199.513
1.704	1	0	1	-199.513
1.705	1	0	1	-199.513
1.71	1	0	1	-199.513
1.715	1	0	1	-199.513
1.72	1	0	1	-199.513
1.725	1	0	1	-199.513
1.73	1	0	1	-199.513
1.735	1	0	1	-199.513
1.74	1	0	1	-199.513
1.745	1	0	1	-199.513
1.75	1	0	1	-199.513
1.755	1	0	1	-199.513
1.76	1	0	1	-199.513
1.765	1	0	1	-199.513
1.77	1	0	1	-199.513
1.775	1	0	1	-199.513
1.78	1	0	1	-199.513
1.784	1	0	1	-199.513
1.785	1	0	1	-199.513
1.79	1	0	1	-199.513
1.795	1	0	1	-199.513
1.8	1	0	1	-199.513
1.805	1	0	1	-199.513
1.81	1	0	1	-199.513
1.815	1	0	1	-199.513
1.82	1	0	1	-199.513
1.825	1	0	1	-199.513
1.83	1	0	1	-199.513
1.835	1	0	1	-199.513
1.84	1	0	1	-199.513
1.845	1	0	1	-199.513
1.85	1	0	1	-199.513
1.855	1	0	1	-199.513
1.86	1	0	1	-199.513
1.864	1	0	1	-199.513
1.865	1	0	1	-199.513
1.87	1	0	1	-199.513
1.875	1	0	1	-199.513
1.88	1	0	1	-199.513
1.885	1	0	1	-199.513
1.89	1	0	1	-199.513
1.895	1	0	1	-199.513
1.9	1	0	1	-199.513
1.905	1	0	1	-199.513
1.91	1	0	1	-199.513
1.915	1	0	1	-199.513
1.92	1	0	1	-199.513
1.925	1	0	1	-199.513
1.93	1	0	1	-199.513
1.935	1	0	1	-199.513
1.94	1	0	1	-199.513
1.944	1	0	1	-199.513
1.945	1	0	1	-199.513
1.95	1	0	1	-199.513
1.955	1	0	1	-199.513
1.96	1	0	1	-199.513
1.965	1	0	1	-199.513
1.97	1	0	1	-199.513
1.975	1	0	1	-199.513
1.98	1	0	1	-199.513
1.985	1	0	1	-199.513
1.99	1	0	1	-199.513
1.995	1	0	1	-199.513
