Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.305	85	0	105	-196.667
0.305	111	0	104	-192.927
0.305	151	0	100	-196.477
0.307	67	0	109	-177.09
0.31	11	0	103	-236.718
0.31	21	0	108	-188.04
0.31	41	0	102	-192.313
0.31	41	0	107	-230.633
0.31	61	0	101	-187.5
0.31	61	0	106	-217.452
0.31	67	0	109	-177.09
0.31	85	0	105	-196.667
0.31	111	0	104	-192.927
0.31	151	0	100	-196.477
0.315	11	0	103	-236.718
0.315	21	0	108	-188.04
0.315	41	0	102	-192.313
0.315	41	0	107	-230.633
0.315	61	0	101	-187.5
0.315	61	0	106	-217.452
0.315	67	0	109	-177.09
0.315	85	0	105	-196.667
0.315	111	0	104	-192.927
0.315	151	0	100	-196.477
0.32	11	0	103	-236.718
0.32	21	0	108	-188.04
0.32	41	0	102	-192.313
0.32	41	0	107	-230.633
0.32	61	0	101	-187.5
0.32	61	0	106	-217.452
0.32	67	0	109	-177.09
0.32	85	0	105	-196.667
0.32	111	0	104	-192.927
0.32	151	0	100	-196.477
0.324	21	0	108	-188.04
0.324	151	0	100	-196.477
0.325	11	0	103	-236.718
0.325	21	0	108	-188.04
0.325	41	0	102	-192.313
0.325	41	0	107	-230.633
0.325	61	0	101	-187.5
0.325	61	0	106	-217.452
0.325	67	0	109	-177.09
0.325	85	0	105	-196.667
0.325	111	0	104	-192.927
0.325	151	0	100	-196.477
0.33	11	0	103	-236.718
0.33	21	0	108	-188.04
0.33	41	0	102	-192.313
0.33	41	0	107	-230.633
0.33	61	0	101	-187.5
0.33	61	0	106	-217.452
0.33	67	0	109	-177.09
0.33	85	0	105	-196.667
0.33	111	0	104	-192.927
0.33	151	0	100	-196.477
0.335	11	0	103	-236.718
0.335	21	0	108	-188.04
0.335	41	0	102	-192.313
0.335	41	0	107	-230.633
0.335	61	0	101	-187.5
0.335	61	0	106	-217.452
0.335	67	0	109	-177.09
0.335	85	0	105	-196.667
0.335	111	0	104	-192.927
0.335	151	0	100	-196.477
0.34	11	0	103	-236.718
0.34	21	0	108	-188.04
0.34	41	0	102	-192.313
0.34	41	0	107	-230.633
0.34	61	0	101	-187.5
0.34	61	0	106	-217.452
0.34	67	0	109	-177.09
0.34	85	0	105	-196.667
0.34	111	0	104	-192.927
0.34	151	0	100	-196.477
0.345	11	0	103	-236.718
0.345	21	0	108	-188.04
0.345	41	0	102	-192.313
0.345	41	0	107	-230.633
0.345	61	0	101	-187.5
0.345	61	0	106	-217.452
0.345	67	0	109	-177.09
0.345	85	0	105	-196.667
0.345	111	0	104	-192.927
0.345	151	0	100	-196.477
0.346	11	0	103	-236.718
0.35	11	0	103	-256.339
0.35	21	0	108	-189.363
0.35	41	0	102	-191.707
0.35	41	0	107	-216.835
0.35	61	0	101	-191.922
0.35	61	0	106	-227.921
0.35	67	0	109	-178.813
0.35	85	0	105	-196.63
0.35	111	0	104	-190.202
0.35	151	0	100	-195.743
0.352	61	0	101	-191.922
0.352	61	0	106	-227.921
0.355	11	0	103	-256.339
0.355	21	0	108	-189.363
0.355	41	0	102	-191.707
0.355	41	0	107	-216.835
0.355	61	0	101	-191.922
0.355	61	0	106	-227.921
0.355	67	0	109	-178.813
0.355	85	0	105	-196.63
0.355	111	0	104	-190.202
0.355	151	0	100	-195.743
0.36	11	0	103	-256.339
0.36	21	0	108	-189.363
0.36	41	0	102	-191.707
0.36	41	0	107	-216.835
0.36	61	0	101	-191.922
0.36	61	0	106	-227.921
0.36	67	0	109	-178.813
0.36	85	0	105	-196.63
0.36	111	0	104	-190.202
0.36	151	0	100	-195.743
0.365	11	0	103	-256.339
0.365	21	0	108	-189.363
0.365	41	0	102	-191.707
0.365	41	0	107	-216.835
0.365	61	0	101	-191.922
0.365	61	0	106	-227.921
0.365	67	0	109	-178.813
0.365	85	0	105	-196.63
0.365	111	0	104	-190.202
0.365	151	0	100	-195.743
0.37	11	0	103	-256.339
0.37	21	0	108	-189.363
0.37	41	0	102	-191.707
0.37	41	0	107	-216.835
0.37	61	0	101	-191.922
0.37	61	0	106	-227.921
0.37	67	0	109	-178.813
0.37	85	0	105	-196.63
0.37	111	0	104	-190.202
0.37	151	0	100	-195.743
0.375	11	0	103	-256.339
0.375	21	0	108	-189.363
0.375	41	0	102	-191.707
0.375	41	0	107	-216.835
0.375	61	0	101	-191.922
0.375	61	0	106	-227.921
0.375	67	0	109	-178.813
0.375	85	0	105	-196.63
0.375	111	0	104	-190.202
0.375	151	0	100	-195.743
0.38	11	0	103	-256.339
0.38	21	0	108	-189.363
0.38	41	0	102	-191.707
0.38	41	0	107	-216.835
0.38	61	0	101	-191.922
0.38	61	0	106	-227.921
0.38	67	0	109	-178.813
0.38	85	0	105	-196.63
0.38	111	0	104	-190.202
0.38	151	0	100	-195.743
0.381	111	0	104	-190.202
0.382	41	0	102	-191.707
0.382	41	0	107	-216.835
0.385	11	0	103	-256.339
0.385	21	0	108	-189.363
0.385	41	0	102	-191.707
0.385	41	0	107	-216.835
0.385	61	0	101	-191.922
0.385	61	0	106	-227.921
0.385	67	0	109	-178.813
0.385	85	0	105	-196.63
0.385	111	0	104	-190.202
0.385	151	0	100	-195.743
0.387	67	0	109	-178.813
0.39	11	0	103	-256.339
0.39	21	0	108	-189.363
0.39	41	0	102	-191.707
0.39	41	0	107	-216.835
0.39	61	0	101	-191.922
0.39	61	0	106	-227.921
0.39	67	0	109	-178.813
0.39	85	0	105	-196.63
0.39	111	0	104	-190.202
0.39	151	0	100	-195.743
0.395	11	0	103	-256.339
0.395	21	0	108	-189.363
0.395	41	0	102	-191.707
0.395	41	0	107	-216.835
0.395	61	0	101	-191.922
0.395	61	0	106	-227.921
0.395	67	0	109	-178.813
0.395	85	0	105	-196.63
0.395	111	0	104	-190.202
0.395	151	0	100	-195.743
0.4	11	0	103	-226.733
0.4	21	0	108	-192.211
0.4	41	0	102	-193.555
0.4	41	0	107	-208.866
0.4	61	0	101	-189.843
0.4	61	0	106	-219.111
0.4	67	0	109	-175.746
0.4	85	0	105	-198.253
0.4	111	0	104	-194.92
0.4	151	0	100	-192.173
0.404	21	0	108	-192.211
0.404	151	0	100	-192.173
0.405	11	0	103	-226.733
0.405	21	0	108	-192.211
0.405	41	0	102	-193.555
0.405	41	0	107	-208.866
0.405	61	0	101	-189.843
0.405	61	0	106	-219.111
0.405	67	0	109	-175.746
0.405	85	0	105	-198.253
0.405	111	0	104	-194.92
0.405	151	0	100	-192.173
0.41	11	0	103	-226.733
0.41	21	0	108	-192.211
0.41	41	0	102	-193.555
0.41	41	0	107	-208.866
0.41	61	0	101	-189.843
0.41	61	0	106	-219.111
0.41	67	0	109	-175.746
0.41	85	0	105	-198.253
0.41	111	0	104	-194.92
0.41	151	0	100	-192.173
0.415	11	0	103	-226.733
0.415	21	0	108	-192.211
0.415	41	0	102	-193.555
0.415	41	0	107	-208.866
0.415	61	0	101	-189.843
0.415	61	0	106	-219.111
0.415	67	0	109	-175.746
0.415	85	0	105	-198.253
0.415	111	0	104	-194.92
0.415	151	0	100	-192.173
0.42	11	0	103	-226.733
0.42	21	0	108	-192.211
0.42	41	0	102	-193.555
0.42	41	0	107	-208.866
0.42	61	0	101	-189.843
0.42	61	0	106	-219.111
0.42	67	0	109	-175.746
0.42	85	0	105	-198.253
0.42	111	0	104	-194.92
0.42	151	0	100	-192.173
0.425	11	0	103	-226.733
0.425	21	0	108	-192.211
0.425	41	0	102	-193.555
0.425	41	0	107	-208.866
0.425	61	0	101	-189.843
0.425	61	0	106	-219.111
0.425	67	0	109	-175.746
0.425	85	0	105	-198.253
0.425	111	0	104	-194.92
0.425	151	0	100	-192.173
0.426	11	0	103	-226.733
0.43	11	0	103	-226.733
0.43	21	0	108	-192.211
0.43	41	0	102	-193.555
0.43	41	0	107	-208.866
0.43	61	0	101	-189.843
0.43	61	0	106	-219.111
0.43	67	0	109	-175.746
0.43	85	0	105	-198.253
0.43	111	0	104	-194.92
0.43	151	0	100	-192.173
0.432	61	0	101	-189.843
0.432	61	0	106	-219.111
0.435	11	0	103	-226.733
0.435	21	0	108	-192.211
0.435	41	0	102	-193.555
0.435	41	0	107	-208.866
0.435	61	0	101	-189.843
0.435	61	0	106	-219.111
0.435	67	0	109	-175.746
0.435	85	0	105	-198.253
0.435	111	0	104	-194.92
0.435	151	0	100	-192.173
0.44	11	0	103	-226.733
0.44	21	0	108	-192.211
0.44	41	0	102	-193.555
0.44	41	0	107	-208.866
0.44	61	0	101	-189.843
0.44	61	0	106	-219.111
0.44	67	0	109	-175.746
0.44	85	0	105	-198.253
0.44	111	0	104	-194.92
0.44	151	0	100	-192.173
0.445	11	0	103	-226.733
0.445	21	0	108	-192.211
0.445	41	0	102	-193.555
0.445	41	0	107	-208.866
0.445	61	0	101	-189.843
0.445	61	0	106	-219.111
0.445	67	0	109	-175.746
0.445	85	0	105	-198.253
0.445	111	0	104	-194.92
0.445	151	0	100	-192.173
0.45	11	0	103	-221.077
0.45	21	0	108	-190.449
0.45	41	0	102	-189.765
0.45	41	0	107	-230.982
0.45	61	0	101	-190.79
0.45	61	0	106	-196.804
0.45	67	0	109	-178.954
0.45	85	0	105	-194.826
0.45	111	0	104	-195.991
0.45	151	0	100	-195.791
0.455	11	0	103	-221.077
0.455	21	0	108	-190.449
0.455	41	0	102	-189.765
0.455	41	0	107	-230.982
0.455	61	0	101	-190.79
0.455	61	0	106	-196.804
0.455	67	0	109	-178.954
0.455	85	0	105	-194.826
0.455	111	0	104	-195.991
0.455	151	0	100	-195.791
0.46	11	0	103	-221.077
0.46	21	0	108	-190.449
0.46	41	0	102	-189.765
0.46	41	0	107	-230.982
0.46	61	0	101	-190.79
0.46	61	0	106	-196.804
0.46	67	0	109	-178.954
0.46	85	0	105	-194.826
0.46	111	0	104	-195.991
0.46	151	0	100	-195.791
0.461	111	0	104	-195.991
0.462	41	0	102	-189.765
0.462	41	0	107	-230.982
0.465	11	0	103	-221.077
0.465	21	0	108	-190.449
0.465	41	0	102	-189.765
0.465	41	0	107	-230.982
0.465	61	0	101	-190.79
0.465	61	0	106	-196.804
0.465	67	0	109	-178.954
0.465	85	0	105	-194.826
0.465	111	0	104	-195.991
0.465	151	0	100	-195.791
0.467	67	0	109	-178.954
0.47	11	0	103	-221.077
0.47	21	0	108	-190.449
0.47	41	0	102	-189.765
0.47	41	0	107	-230.982
0.47	61	0	101	-190.79
0.47	61	0	106	-196.804
0.47	67	0	109	-178.954
0.47	85	0	105	-194.826
0.47	111	0	104	-195.991
0.47	151	0	100	-195.791
0.475	11	0	103	-221.077
0.475	21	0	108	-190.449
0.475	41	0	102	-189.765
0.475	41	0	107	-230.982
0.475	61	0	101	-190.79
0.475	61	0	106	-196.804
0.475	67	0	109	-178.954
0.475	85	0	105	-194.826
0.475	111	0	104	-195.991
0.475	151	0	100	-195.791
0.48	11	0	103	-221.077
0.48	21	0	108	-190.449
0.48	41	0	102	-189.765
0.48	41	0	107	-230.982
0.48	61	0	101	-190.79
0.48	61	0	106	-196.804
0.48	67	0	109	-178.954
0.48	85	0	105	-194.826
0.48	111	0	104	-195.991
0.48	151	0	100	-195.791
0.484	21	0	108	-190.449
0.484	151	0	100	-195.791
0.485	11	0	103	-221.077
0.485	21	0	108	-190.449
0.485	41	0	102	-189.765
0.485	41	0	107	-230.982
0.485	61	0	101	-190.79
0.485	61	0	106	-196.804
0.485	67	0	109	-178.954
0.485	85	0	105	-194.826
0.485	111	0	104	-195.991
0.485	151	0	100	-195.791
0.49	11	0	103	-221.077
0.49	21	0	108	-190.449
0.49	41	0	102	-189.765
0.49	41	0	107	-230.982
0.49	61	0	101	-190.79
0.49	61	0	106	-196.804
0.49	67	0	109	-178.954
0.49	85	0	105	-194.826
0.49	111	0	104	-195.991
0.49	151	0	100	-195.791
0.495	11	0	103	-221.077
0.495	21	0	108	-190.449
0.495	41	0	102	-189.765
0.495	41	0	107	-230.982
0.495	61	0	101	-190.79
0.495	61	0	106	-196.804
0.495	67	0	109	-178.954
0.495	85	0	105	-194.826
0.495	111	0	104	-195.991
0.495	151	0	100	-195.791
