Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.271929	61	0	106	-212.008
0.274857	61	0	101	-191.122
0.275929	85	0	105	-196.001
0.275929	111	0	104	-195.32
0.275929	67	0	109	-180.197
0.275929	151	0	100	-190.902
0.275929	21	0	108	-190.614
0.275929	41	0	107	-214.52
0.275929	61	0	106	-212.008
0.275929	11	0	103	-226.449
0.275929	41	0	102	-193.282
0.275929	61	0	101	-191.122
0.276929	85	0	105	-196.001
0.276929	111	0	104	-195.32
0.276929	67	0	109	-180.197
0.276929	151	0	100	-190.902
0.276929	21	0	108	-190.614
0.276929	41	0	107	-214.52
0.276929	61	0	106	-212.008
0.276929	11	0	103	-226.449
0.276929	41	0	102	-193.282
0.276929	61	0	101	-191.122
0.282857	85	0	105	-196.001
0.282857	61	0	106	-212.008
0.285929	111	0	104	-195.32
0.285929	67	0	109	-180.197
0.285929	151	0	100	-190.902
0.285929	21	0	108	-190.614
0.285929	41	0	107	-214.52
0.285929	85	0	105	-196.001
0.285929	61	0	106	-212.008
0.285929	41	0	102	-193.282
0.285929	61	0	101	-191.122
0.285929	11	0	103	-226.449
0.286929	111	0	104	-195.32
0.286929	67	0	109	-180.197
0.286929	151	0	100	-190.902
0.286929	21	0	108	-190.614
0.286929	41	0	107	-214.52
0.286929	85	0	105	-196.001
0.286929	61	0	106	-212.008
0.286929	41	0	102	-193.282
0.286929	61	0	101	-191.122
0.286929	11	0	103	-226.449
0.295929	111	0	104	-195.32
0.295929	67	0	109	-180.197
0.295929	151	0	100	-190.902
0.295929	21	0	108	-190.614
0.295929	41	0	107	-214.52
0.295929	85	0	105	-196.001
0.295929	61	0	106	-212.008
0.295929	11	0	103	-226.449
0.295929	41	0	102	-193.282
0.295929	61	0	101	-191.122
0.296929	111	0	104	-195.32
0.296929	67	0	109	-180.197
0.296929	151	0	100	-190.902
0.296929	21	0	108	-190.614
0.296929	41	0	107	-214.52
0.296929	85	0	105	-196.001
0.296929	61	0	106	-212.008
0.296929	11	0	103	-226.449
0.296929	41	0	102	-193.282
0.296929	61	0	101	-191.122
0.303857	111	0	104	-192.927
0.304857	41	0	102	-192.313
0.309857	67	0	109	-177.09
0.317857	41	0	107	-230.633
0.326857	151	0	100	-196.477
0.326857	21	0	108	-188.04
0.348857	11	0	103	-236.718
0.354857	61	0	101	-191.922
0.362857	85	0	105	-196.63
0.362857	61	0	106	-227.921
0.383857	111	0	104	-190.202
0.384857	41	0	102	-191.707
0.389857	67	0	109	-178.813
0.397857	41	0	107	-216.835
0.406857	151	0	100	-192.173
0.406857	21	0	108	-192.211
0.428857	11	0	103	-226.733
0.434857	61	0	101	-189.843
0.442857	85	0	105	-198.253
0.442857	61	0	106	-219.111
0.463857	111	0	104	-195.991
0.464857	41	0	102	-189.765
0.469857	67	0	109	-178.954
0.477857	41	0	107	-230.982
0.486857	151	0	100	-195.791
0.486857	21	0	108	-190.449
