Time	CellId	RNTI	BWPId	SINR(dB)
0.0800714	151	1	0	-11.2082
0.0840714	21	1	0	24.8134
0.0840714	151	1	0	8.89483
0.0850714	11	1	0	-67.1723
0.0850714	21	1	0	-5.60165
0.0850714	41	1	0	-6.13972
0.0850714	41	2	0	-45.9769
0.0850714	61	1	0	-5.91733
0.0850714	61	2	0	-53.3616
0.0850714	67	1	0	3.69816
0.0850714	85	1	0	-9.06127
0.0850714	111	1	0	-8.1769
0.0850714	151	1	0	-11.1723
0.0900714	11	1	0	-67.0325
0.0900714	21	1	0	-5.62856
0.0900714	41	1	0	-6.00942
0.0900714	41	2	0	-44.822
0.0900714	61	1	0	-5.81624
0.0900714	61	2	0	-52.2154
0.0900714	67	1	0	2.38293
0.0900714	85	1	0	-9.09025
0.0900714	111	1	0	-8.17606
0.0900714	151	1	0	-11.0107
0.0950714	11	1	0	-67.112
0.0950714	21	1	0	-5.61444
0.0950714	41	1	0	-6.06583
0.0950714	41	2	0	-45.1052
0.0950714	61	1	0	-5.81848
0.0950714	61	2	0	-52.2185
0.0950714	67	1	0	1.79927
0.0950714	85	1	0	-9.05571
0.0950714	111	1	0	-8.1596
0.0950714	151	1	0	-11.0784
0.100071	11	1	0	-46.2418
0.100071	21	1	0	-3.7295
0.100071	41	1	0	-4.97539
0.100071	41	2	0	-38.7981
0.100071	61	1	0	-6.54308
0.100071	61	2	0	-49.093
0.100071	67	1	0	-1.45807
0.100071	85	1	0	-4.28479
0.100071	111	1	0	-8.72671
0.100071	151	1	0	-7.823
0.105071	11	1	0	-41.6509
0.105071	21	1	0	-3.32101
0.105071	41	1	0	-5.02915
0.105071	41	2	0	-38.8669
0.105071	61	1	0	-5.13031
0.105071	61	2	0	-50.5789
0.105071	67	1	0	-3.44951
0.105071	85	1	0	-6.12621
0.105071	111	1	0	-7.64034
0.105071	151	1	0	-9.23903
0.106071	11	1	0	2.35222
0.110071	11	1	0	-41.3427
0.110071	21	1	0	-3.27726
0.110071	41	1	0	-5.00932
0.110071	41	2	0	-38.7997
0.110071	61	1	0	-4.95502
0.110071	61	2	0	-49.9265
0.110071	67	1	0	-3.41666
0.110071	85	1	0	-4.70465
0.110071	111	1	0	-7.70147
0.110071	151	1	0	-9.09425
0.112071	61	1	0	40.5365
0.112071	61	2	0	-5.62342
0.115071	11	1	0	-41.4546
0.115071	21	1	0	-3.17482
0.115071	41	1	0	-4.92814
0.115071	41	2	0	-38.7659
0.115071	61	1	0	-5.10675
0.115071	61	2	0	-51.5859
0.115071	67	1	0	-3.46146
0.115071	85	1	0	-9.3194
0.115071	111	1	0	-7.70738
