time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.219029	1	1	3	1054	0.0190167
0.230029	1	1	3	1054	0.0200167
0.239029	1	1	3	1054	0.0190167
0.250029	1	1	3	1054	0.0200167
0.259029	1	1	3	1054	0.0190167
0.270029	1	1	3	1054	0.0200167
0.279029	1	1	3	1054	0.0190167
0.290029	1	1	3	1054	0.0200167
0.299029	1	1	3	1054	0.0190167
0.310029	1	1	3	1054	0.0200167
