Time	CellId	RNTI	BWPId	SINR(dB)
0.580071	1	1	0	-38.2276
0.584071	1	1	0	-38.2843
0.585071	1	1	0	-37.7553
0.590071	1	1	0	-37.8758
0.595071	1	1	0	-38.4104
0.600071	1	1	0	-38.4714
0.605071	1	1	0	-37.9482
0.610071	1	1	0	-37.7281
0.615071	1	1	0	-38.1414
0.620071	1	1	0	-37.6276
0.625071	1	1	0	-37.6276
0.630071	1	1	0	-37.6276
0.635071	1	1	0	-37.6276
0.640071	1	1	0	-37.6276
0.645071	1	1	0	-37.6276
0.650071	1	1	0	-37.6276
0.655071	1	1	0	-37.6276
0.660071	1	1	0	-37.6276
0.664071	1	1	0	-37.6276
0.665071	1	1	0	-37.6276
0.670071	1	1	0	-37.6276
0.675071	1	1	0	-37.6276
0.680071	1	1	0	-37.6276
0.685071	1	1	0	-37.6276
0.690071	1	1	0	-37.6276
0.695071	1	1	0	-37.6276
0.700071	1	1	0	-37.6276
0.705071	1	1	0	-37.6276
0.710071	1	1	0	-37.6276
0.715071	1	1	0	-37.6276
0.720071	1	1	0	-37.6276
0.725071	1	1	0	-40.4796
0.730071	1	1	0	-40.528
0.735071	1	1	0	-40.5923
0.740071	1	1	0	-40.5943
0.744071	1	1	0	-40.7939
0.745071	1	1	0	-40.6579
0.750071	1	1	0	-40.7146
0.755071	1	1	0	-40.7152
0.760071	1	1	0	-40.7862
0.765071	1	1	0	-40.8263
0.770071	1	1	0	-40.8231
0.775071	1	1	0	-40.8926
0.780071	1	1	0	-40.9089
0.785071	1	1	0	-40.9008
0.790071	1	1	0	-40.9602
0.795071	1	1	0	-40.949
0.800071	1	1	0	-40.9364
0.805071	1	1	0	-40.9785
0.810071	1	1	0	-40.9409
0.815071	1	1	0	-40.9257
0.820071	1	1	0	-40.9461
0.824071	1	1	0	-40.3208
0.825071	1	1	0	-40.8876
0.830071	1	1	0	-34.8428
0.835071	1	1	0	-34.5652
0.840071	1	1	0	-37.7518
0.845071	1	1	0	-34.7324
0.850071	1	1	0	-33.9278
0.855071	1	1	0	-37.414
0.860071	1	1	0	-35.0319
0.865071	1	1	0	-34.0524
0.870071	1	1	0	-37.29
0.875071	1	1	0	-36.1027
0.880071	1	1	0	-34.3859
0.885071	1	1	0	-36.6098
0.890071	1	1	0	-37.1645
0.895071	1	1	0	-34.1711
0.900071	1	1	0	-35.4884
0.904071	1	1	0	-37.9545
0.905071	1	1	0	-37.372
0.910071	1	1	0	-33.8315
0.915071	1	1	0	-34.8827
0.920071	1	1	0	-37.4513
0.925071	1	1	0	-34.1745
0.930071	1	1	0	-38.0891
0.935071	1	1	0	-37.7634
0.940071	1	1	0	-38.4985
0.945071	1	1	0	-37.4758
0.950071	1	1	0	-38.7519
0.955071	1	1	0	-37.3883
0.960071	1	1	0	-38.7212
0.965071	1	1	0	-37.5192
0.970071	1	1	0	-38.4305
0.975071	1	1	0	-37.8273
0.980071	1	1	0	-38.0298
0.984071	1	1	0	-38.5119
0.985071	1	1	0	-38.2163
0.990071	1	1	0	-37.6768
0.995071	1	1	0	-38.5503
1.00007	1	1	0	-35.6541
1.00507	1	1	0	-34.2694
1.01007	1	1	0	-35.6501
1.01507	1	1	0	-34.2767
1.02007	1	1	0	-35.6349
1.02507	1	1	0	-34.2917
1.03007	1	1	0	-35.6093
1.03507	1	1	0	-35.6207
1.04007	1	1	0	-35.3403
1.04507	1	1	0	-35.1499
1.05007	1	1	0	-35.255
1.05507	1	1	0	-35.5521
1.06007	1	1	0	-35.6367
1.06407	1	1	0	-35.4854
1.06507	1	1	0	-35.3975
1.07007	1	1	0	-35.1446
1.07507	1	1	0	-35.2265
1.08007	1	1	0	-35.5216
1.08507	1	1	0	-35.6507
1.09007	1	1	0	-35.4226
1.09507	1	1	0	-35.1754
1.10007	1	1	0	-35.1966
1.10507	1	1	0	-35.4795
1.11007	1	1	0	-35.6522
1.11507	1	1	0	-35.4763
1.12007	1	1	0	-35.1824
1.12507	1	1	0	-35.1754
1.13007	1	1	0	-35.4488
1.13507	1	1	0	-35.6528
1.14007	1	1	0	-35.3188
1.14407	1	1	0	-35.4139
1.14507	1	1	0	-35.6908
1.15007	1	1	0	-35.6759
1.15507	1	1	0	-35.3401
1.16007	1	1	0	-35.5138
1.16507	1	1	0	-35.7958
1.17007	1	1	0	-35.5156
1.17507	1	1	0	-35.383
1.18007	1	1	0	-35.7245
1.18507	1	1	0	-35.7253
1.19007	1	1	0	-35.4022
1.19507	1	1	0	-35.5486
1.20007	1	1	0	-35.8185
1.20507	1	1	0	-35.5587
1.21007	1	1	0	-35.4185
1.21507	1	1	0	-35.735
1.22007	1	1	0	-35.7423
1.22407	1	1	0	-35.7015
1.22507	1	1	0	-35.4274
1.23007	1	1	0	-35.555
1.23507	1	1	0	-35.8151
1.24007	1	1	0	-35.5658
1.24507	1	1	0	-39.93
1.25007	1	1	0	-40.0085
1.25507	1	1	0	-40.5556
1.26007	1	1	0	-41.0261
1.26507	1	1	0	-41.1187
1.27007	1	1	0	-41.9779
1.27507	1	1	0	-41.9083
1.28007	1	1	0	-42.462
1.28507	1	1	0	-42.8619
1.29007	1	1	0	-42.6503
1.29507	1	1	0	-43.3605
1.30007	1	1	0	-42.8915
1.30407	1	1	0	-42.9296
1.30507	1	1	0	-43.0474
1.31007	1	1	0	-43.0037
1.31507	1	1	0	-42.43
1.32007	1	1	0	-42.5473
1.32507	1	1	0	-41.8896
1.33007	1	1	0	-41.6511
1.33507	1	1	0	-41.3131
1.34007	1	1	0	-40.77
1.34507	1	1	0	-40.5658
1.35007	1	1	0	-40.6189
1.35507	1	1	0	-40.4252
1.36007	1	1	0	-40.6643
1.36507	1	1	0	-40.5246
1.37007	1	1	0	-40.8498
1.37507	1	1	0	-40.6431
1.38007	1	1	0	-40.5768
1.38407	1	1	0	-40.8758
1.38507	1	1	0	-40.743
1.39007	1	1	0	-40.4111
1.39507	1	1	0	-40.6684
1.40007	1	1	0	-40.6121
1.40507	1	1	0	-40.7356
1.41007	1	1	0	-40.8441
1.41507	1	1	0	-40.4004
1.42007	1	1	0	-40.6291
1.42507	1	1	0	-40.5467
1.43007	1	1	0	-40.6626
1.43507	1	1	0	-40.804
1.44007	1	1	0	-40.5225
1.44507	1	1	0	-40.8022
1.45007	1	1	0	-40.5157
1.45507	1	1	0	-34.909
1.46007	1	1	0	-34.8938
1.46407	1	1	0	-34.8775
1.46507	1	1	0	-34.879
1.47007	1	1	0	-34.8824
1.47507	1	1	0	-34.9022
1.48007	1	1	0	-34.9181
1.48507	1	1	0	-34.9141
1.49007	1	1	0	-34.8953
1.49507	1	1	0	-34.8795
1.50007	1	1	0	-34.8751
1.50507	1	1	0	-34.8757
1.51007	1	1	0	-34.8744
1.51507	1	1	0	-34.8766
1.52007	1	1	0	-34.8918
1.52507	1	1	0	-34.9158
1.53007	1	1	0	-34.9295
1.53507	1	1	0	-34.9189
1.54007	1	1	0	-34.8931
1.54407	1	1	0	-34.8847
1.54507	1	1	0	-34.8754
1.55007	1	1	0	-34.8774
1.55507	1	1	0	-34.8893
1.56007	1	1	0	-34.8641
1.56507	1	1	0	-34.8714
1.57007	1	1	0	-34.8536
1.57507	1	1	0	-34.8819
1.58007	1	1	0	-34.8397
1.58507	1	1	0	-34.8771
1.59007	1	1	0	-34.8784
1.59507	1	1	0	-34.8284
1.60007	1	1	0	-34.8935
1.60507	1	1	0	-34.8608
1.61007	1	1	0	-34.8457
1.61507	1	1	0	-34.8847
1.62007	1	1	0	-34.8499
1.62407	1	1	0	-34.8849
1.62507	1	1	0	-34.8749
1.63007	1	1	0	-34.8555
1.63507	1	1	0	-34.8584
1.64007	1	1	0	-34.8903
1.64507	1	1	0	-34.8307
1.65007	1	1	0	-34.8778
1.65507	1	1	0	-34.8809
1.66007	1	1	0	-34.8319
1.66507	1	1	0	-35.9076
1.67007	1	1	0	-35.9062
1.67507	1	1	0	-35.9615
1.68007	1	1	0	-35.8884
1.68507	1	1	0	-35.8847
1.69007	1	1	0	-35.9648
1.69507	1	1	0	-35.9535
1.70007	1	1	0	-35.8977
1.70407	1	1	0	-35.8618
1.70507	1	1	0	-35.8717
1.71007	1	1	0	-35.9669
1.71507	1	1	0	-35.9151
1.72007	1	1	0	-35.9036
1.72507	1	1	0	-35.9323
1.73007	1	1	0	-35.9594
1.73507	1	1	0	-35.8898
1.74007	1	1	0	-35.8677
1.74507	1	1	0	-35.9705
1.75007	1	1	0	-35.9434
1.75507	1	1	0	-35.9076
1.76007	1	1	0	-35.8896
1.76507	1	1	0	-35.9615
1.77007	1	1	0	-34.7596
1.77507	1	1	0	-34.7963
1.78007	1	1	0	-34.8448
1.78407	1	1	0	-34.8718
1.78507	1	1	0	-34.8752
1.79007	1	1	0	-34.8683
1.79507	1	1	0	-34.8286
1.80007	1	1	0	-34.7809
1.80507	1	1	0	-34.7543
1.81007	1	1	0	-34.7645
1.81507	1	1	0	-34.8055
1.82007	1	1	0	-34.8526
1.82507	1	1	0	-34.8769
1.83007	1	1	0	-34.8631
1.83507	1	1	0	-34.82
1.84007	1	1	0	-34.7742
1.84507	1	1	0	-34.7533
1.85007	1	1	0	-34.7696
1.85507	1	1	0	-34.8134
1.86007	1	1	0	-34.8585
1.86407	1	1	0	-34.8766
1.86507	1	1	0	-34.8773
1.87007	1	1	0	-34.8581
1.87507	1	1	0	-34.8692
1.88007	1	1	0	-34.7552
1.88507	1	1	0	-34.8651
1.89007	1	1	0	-34.7547
1.89507	1	1	0	-34.864
1.90007	1	1	0	-34.7641
1.90507	1	1	0	-34.8403
1.91007	1	1	0	-34.8052
1.91507	1	1	0	-34.7937
1.92007	1	1	0	-34.8357
1.92507	1	1	0	-34.7787
1.93007	1	1	0	-34.8544
1.93507	1	1	0	-34.7526
1.94007	1	1	0	-34.8767
1.94407	1	1	0	-34.8135
1.94507	1	1	0	-34.7444
1.95007	1	1	0	-34.8663
1.95507	1	1	0	-34.7729
1.96007	1	1	0	-34.8333
1.96507	1	1	0	-34.7934
1.97007	1	1	0	-34.8163
1.97507	1	1	0	-34.8253
1.98007	1	1	0	-37.8928
1.98507	1	1	0	-37.8795
1.99007	1	1	0	-37.8715
1.99507	1	1	0	-37.8779
