Time	CellId	RNTI	BWPId	SINR(dB)
7.1427e-05	1	0	0	-15.3174
0.00507143	1	0	0	-12.4411
0.0100714	1	0	0	-12.4407
0.0150714	1	0	0	-12.4403
0.0200714	1	0	0	-12.44
0.0240714	1	1	0	-12.4803
0.0250714	1	1	0	-12.4397
0.0300714	1	1	0	-12.4395
0.0350714	1	1	0	-12.4393
0.0400714	1	1	0	-12.4391
0.0450714	1	1	0	-12.4389
0.0500714	1	1	0	-12.4388
0.0550714	1	1	0	-12.4386
0.0600714	1	1	0	-12.4386
0.0650714	1	1	0	-12.4385
0.0700714	1	1	0	-12.4384
0.0750714	1	1	0	-12.4384
0.0800714	1	1	0	-12.4384
0.0850714	1	1	0	-12.4384
0.0900714	1	1	0	-12.4384
0.0950714	1	1	0	-12.4384
0.100071	1	1	0	-12.4384
0.104071	1	1	0	-12.7978
0.105071	1	1	0	-13.2406
0.110071	1	1	0	-12.8324
0.115071	1	1	0	-13.0483
0.120071	1	1	0	-13.2139
0.125071	1	1	0	-12.8055
0.130071	1	1	0	-13.2216
0.135071	1	1	0	-13.1387
0.140071	1	1	0	-12.7668
0.145071	1	1	0	-13.5262
0.150071	1	1	0	-12.7568
0.155071	1	1	0	-13.1109
0.160071	1	1	0	-13.379
0.165071	1	1	0	-12.5539
0.170071	1	1	0	-13.6099
0.175071	1	1	0	-12.7634
0.180071	1	1	0	-12.9335
0.184071	1	1	0	-12.6651
0.185071	1	1	0	-13.4557
0.190071	1	1	0	-12.4893
0.195071	1	1	0	-13.4447
0.200071	1	1	0	-12.8646
0.203071	1	1	0	-12.9147
0.205071	1	1	0	-12.8
0.210071	1	1	0	-12.8117
0.213071	1	1	0	-12.8146
0.215071	1	1	0	-12.7961
0.220071	1	1	0	-12.7832
0.223071	1	1	0	-12.8406
0.225071	1	1	0	-12.797
0.230071	1	1	0	-12.8299
0.233071	1	1	0	-12.7813
0.235071	1	1	0	-12.8488
0.240071	1	1	0	-12.8282
0.243071	1	1	0	-12.8037
0.245071	1	1	0	-12.7771
0.250071	1	1	0	-12.731
0.253071	1	1	0	-12.7734
0.255071	1	1	0	-12.7174
0.260071	1	1	0	-12.7315
0.263071	1	1	0	-12.6879
0.264071	1	1	0	-12.7084
0.265071	1	1	0	-12.7436
0.270071	1	1	0	-12.7307
0.273071	1	1	0	-12.7192
0.275071	1	1	0	-12.7014
0.280071	1	1	0	-12.6869
0.283071	1	1	0	-12.7364
0.285071	1	1	0	-12.7083
0.290071	1	1	0	-12.7555
0.293071	1	1	0	-12.7261
0.295071	1	1	0	-12.7949
0.300071	1	1	0	-12.8025
0.305071	1	1	0	-12.7872
0.310071	1	1	0	-11.1718
0.315071	1	1	0	-11.1677
0.320071	1	1	0	-11.1545
0.325071	1	1	0	-11.1692
0.330071	1	1	0	-11.17
0.335071	1	1	0	-11.1572
0.340071	1	1	0	-11.1656
0.344071	1	1	0	-11.167
0.345071	1	1	0	-11.1667
0.350071	1	1	0	-11.1617
0.355071	1	1	0	-11.1676
0.360071	1	1	0	-11.1613
0.365071	1	1	0	-11.1617
0.370071	1	1	0	-11.1729
0.375071	1	1	0	-11.1607
0.380071	1	1	0	-11.1577
0.385071	1	1	0	-11.1741
0.390071	1	1	0	-11.1645
0.395071	1	1	0	-11.1565
0.400071	1	1	0	-11.1697
0.405071	1	1	0	-11.1658
0.410071	1	1	0	-11.1608
0.415071	1	1	0	-14.43
0.420071	1	1	0	-14.567
0.424071	1	1	0	-14.8701
0.425071	1	1	0	-14.7781
0.430071	1	1	0	-14.8642
0.435071	1	1	0	-14.753
0.440071	1	1	0	-14.5384
0.445071	1	1	0	-14.4297
0.450071	1	1	0	-14.5291
0.455071	1	1	0	-14.7343
0.460071	1	1	0	-14.8686
0.465071	1	1	0	-14.7944
0.470071	1	1	0	-14.5709
0.475071	1	1	0	-14.431
0.480071	1	1	0	-14.4936
0.485071	1	1	0	-14.6984
0.490071	1	1	0	-14.8733
0.495071	1	1	0	-14.8241
0.500071	1	1	0	-14.599
0.504071	1	1	0	-14.4735
0.505071	1	1	0	-14.436
0.510071	1	1	0	-14.467
0.515071	1	1	0	-14.6718
0.520071	1	1	0	-12.7336
0.525071	1	1	0	-13.1612
0.530071	1	1	0	-13.5476
0.535071	1	1	0	-13.2143
0.540071	1	1	0	-12.7506
0.545071	1	1	0	-12.8839
0.550071	1	1	0	-13.4174
0.555071	1	1	0	-13.4666
0.560071	1	1	0	-12.9427
0.565071	1	1	0	-12.7292
0.570071	1	1	0	-13.1449
0.575071	1	1	0	-13.5463
0.580071	1	1	0	-13.2276
0.584071	1	1	0	-13.2843
0.585071	1	1	0	-12.7553
0.590071	1	1	0	-12.8758
0.595071	1	1	0	-13.4104
0.600071	1	1	0	-13.4714
0.605071	1	1	0	-12.9482
0.610071	1	1	0	-12.7281
0.615071	1	1	0	-13.1414
0.620071	1	1	0	-13.546
0.625071	1	1	0	-12.6276
0.630071	1	1	0	-12.6276
0.635071	1	1	0	-12.6276
0.640071	1	1	0	-12.6276
0.645071	1	1	0	-12.6276
0.650071	1	1	0	-12.6276
0.655071	1	1	0	-12.6276
0.660071	1	1	0	-12.6276
0.664071	1	1	0	-12.6276
0.665071	1	1	0	-12.6276
0.670071	1	1	0	-12.6276
0.675071	1	1	0	-12.6276
0.680071	1	1	0	-12.6276
0.685071	1	1	0	-12.6276
0.690071	1	1	0	-12.6276
0.695071	1	1	0	-12.6276
0.700071	1	1	0	-12.6276
0.705071	1	1	0	-12.6276
0.710071	1	1	0	-12.6276
0.715071	1	1	0	-12.6276
0.720071	1	1	0	-12.6276
0.725071	1	1	0	-12.6276
0.730071	1	1	0	-15.528
0.735071	1	1	0	-15.5923
0.740071	1	1	0	-15.5943
0.744071	1	1	0	-15.7939
0.745071	1	1	0	-15.6579
0.750071	1	1	0	-15.7146
0.755071	1	1	0	-15.7152
0.760071	1	1	0	-15.7862
0.765071	1	1	0	-15.8263
0.770071	1	1	0	-15.8231
0.775071	1	1	0	-15.8926
0.780071	1	1	0	-15.9089
0.785071	1	1	0	-15.9008
0.790071	1	1	0	-15.9602
0.795071	1	1	0	-15.949
0.800071	1	1	0	-15.9364
0.805071	1	1	0	-15.9785
0.810071	1	1	0	-15.9409
0.815071	1	1	0	-15.9257
0.820071	1	1	0	-15.9461
0.824071	1	1	0	-15.3208
0.825071	1	1	0	-15.8876
0.830071	1	1	0	-15.8724
0.835071	1	1	0	-11.7914
0.840071	1	1	0	-13.0548
0.845071	1	1	0	-12.3405
0.850071	1	1	0	-11.8119
0.855071	1	1	0	-12.474
0.860071	1	1	0	-12.7428
0.865071	1	1	0	-12.1297
0.870071	1	1	0	-11.8056
0.875071	1	1	0	-13.0348
0.880071	1	1	0	-12.3726
0.885071	1	1	0	-11.7442
0.890071	1	1	0	-12.5793
0.895071	1	1	0	-12.6831
0.900071	1	1	0	-12.106
0.904071	1	1	0	-11.8294
0.905071	1	1	0	-11.8572
0.910071	1	1	0	-12.9956
0.915071	1	1	0	-12.396
0.920071	1	1	0	-11.6881
0.925071	1	1	0	-12.68
0.930071	1	1	0	-12.6403
0.935071	1	1	0	-12.0513
0.940071	1	1	0	-13.4985
0.945071	1	1	0	-12.4758
0.950071	1	1	0	-13.7519
0.955071	1	1	0	-12.3883
0.960071	1	1	0	-13.7212
0.965071	1	1	0	-12.5192
0.970071	1	1	0	-13.4305
0.975071	1	1	0	-12.8273
0.980071	1	1	0	-13.0298
0.984071	1	1	0	-13.5119
0.985071	1	1	0	-13.2163
0.990071	1	1	0	-12.6768
0.995071	1	1	0	-13.5503
1.00007	1	1	0	-19.3881
1.00507	1	1	0	-18.0034
1.01007	1	1	0	-19.3841
1.01507	1	1	0	-18.0107
1.02007	1	1	0	-19.3689
1.02507	1	1	0	-18.0257
1.03007	1	1	0	-19.3433
1.03507	1	1	0	-18.0481
1.04007	1	1	0	-19.308
1.04507	1	1	0	-18.8838
1.05007	1	1	0	-18.989
1.05507	1	1	0	-19.2861
1.06007	1	1	0	-19.3707
1.06407	1	1	0	-19.2194
1.06507	1	1	0	-19.1314
1.07007	1	1	0	-18.8786
1.07507	1	1	0	-18.9605
1.08007	1	1	0	-19.2556
1.08507	1	1	0	-19.3847
1.09007	1	1	0	-19.1566
1.09507	1	1	0	-18.9094
1.10007	1	1	0	-18.9305
1.10507	1	1	0	-19.2134
1.11007	1	1	0	-19.3862
1.11507	1	1	0	-19.2103
1.12007	1	1	0	-18.9164
1.12507	1	1	0	-18.9094
1.13007	1	1	0	-19.1827
1.13507	1	1	0	-19.3867
1.14007	1	1	0	-19.2312
1.14407	1	1	0	-19.3641
1.14507	1	1	0	-18.9522
1.15007	1	1	0	-15.8686
1.15507	1	1	0	-15.6803
1.16007	1	1	0	-15.2635
1.16507	1	1	0	-15.882
1.17007	1	1	0	-15.5123
1.17507	1	1	0	-15.454
1.18007	1	1	0	-15.6918
1.18507	1	1	0	-15.958
1.19007	1	1	0	-15.2028
1.19507	1	1	0	-15.6185
1.20007	1	1	0	-15.7531
1.20507	1	1	0	-15.5742
1.21007	1	1	0	-15.4277
1.21507	1	1	0	-15.9902
1.22007	1	1	0	-15.4211
1.22407	1	1	0	-15.1854
1.22507	1	1	0	-15.3602
1.23007	1	1	0	-15.769
1.23507	1	1	0	-15.8271
1.24007	1	1	0	-15.3324
1.24507	1	1	0	-15.7041
1.25007	1	1	0	-23.7425
1.25507	1	1	0	-24.2896
1.26007	1	1	0	-24.7601
1.26507	1	1	0	-24.8527
1.27007	1	1	0	-25.7119
1.27507	1	1	0	-25.6423
1.28007	1	1	0	-26.196
1.28507	1	1	0	-26.5959
1.29007	1	1	0	-26.3843
1.29507	1	1	0	-27.0945
1.30007	1	1	0	-26.6255
1.30407	1	1	0	-26.6636
1.30507	1	1	0	-26.7814
1.31007	1	1	0	-26.7376
1.31507	1	1	0	-26.1639
1.32007	1	1	0	-26.2812
1.32507	1	1	0	-25.6236
1.33007	1	1	0	-25.3851
1.33507	1	1	0	-25.047
1.34007	1	1	0	-24.504
1.34507	1	1	0	-24.2998
1.35007	1	1	0	-23.7901
1.35507	1	1	0	-24.1592
1.36007	1	1	0	-24.3983
1.36507	1	1	0	-24.2585
1.37007	1	1	0	-24.5838
1.37507	1	1	0	-24.3771
